"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"621",2015-02-12 01:08:00,20.6,26.56,0,525.666666666667,0.00398244555236013,0
"622",2015-02-12 01:08:59,20.6,26.1,0,524,0.00391303856058111,0
"623",2015-02-12 01:09:59,20.6,25.7,0,522,0.00385269716433744,0
"624",2015-02-12 01:11:00,20.6,25.79,0,523,0.00386627296408967,0
"625",2015-02-12 01:12:00,20.6,26.245,0,521.5,0.0039349151902663,0
"626",2015-02-12 01:13:00,20.6,26.145,0,524.5,0.00391982769580011,0
"627",2015-02-12 01:14:00,20.6,26.39,0,526,0.00395679334924909,0
"628",2015-02-12 01:14:59,20.6,26.2,0,526,0.0039281257277475,0
"629",2015-02-12 01:15:59,20.6,26.15,0,524.5,0.00392058205324917,0
"630",2015-02-12 01:17:00,20.6,26.3,0,527.75,0.00394321362226125,0
"631",2015-02-12 01:18:00,20.6,25.945,0,528,0.00388965488877046,0
"632",2015-02-12 01:19:00,20.7,26,0,522,0.00392220301282748,0
"633",2015-02-12 01:20:00,20.6,25.945,0,526.5,0.00388965488877046,0
"634",2015-02-12 01:21:00,20.6,25.8,0,532,0.00386778142264025,0
"635",2015-02-12 01:21:59,20.6,26.295,0,534.5,0.00394245921026025,0
"636",2015-02-12 01:23:00,20.6,26.09,0,531,0.00391152988386656,0
"637",2015-02-12 01:24:00,20.6,25.85,0,535,0.00387532382446475,0
"638",2015-02-12 01:25:00,20.55,25.6,0,533.5,0.00382572592266322,0
"639",2015-02-12 01:25:59,20.6,26.1,0,533,0.00391303856058111,0
"640",2015-02-12 01:27:00,20.6,26.045,0,530,0.00390474092865236,0
"641",2015-02-12 01:27:59,20.6,25.6633333333333,0,532,0.00384716645180423,0
"642",2015-02-12 01:28:59,20.6,25.7633333333333,0,532.666666666667,0.00386225044350331,0
"643",2015-02-12 01:30:00,20.6,25.6,0,534.5,0.00383761363311907,0
"644",2015-02-12 01:31:00,20.7,25.7,0,537,0.00387666476140182,0
"645",2015-02-12 01:32:00,20.7,25.8666666666667,0,539,0.00390196297189333,0
"646",2015-02-12 01:33:00,20.6666666666667,25.8333333333333,0,543,0.00388885735516638,0
"647",2015-02-12 01:34:00,20.6,26.1666666666667,0,542.666666666667,0.00392309659121159,0
"648",2015-02-12 01:34:59,20.7,26.5,0,542,0.0039981148262085,0
"649",2015-02-12 01:36:00,20.6,25.995,0,535.5,0.00389719781780647,0
"650",2015-02-12 01:37:00,20.6,26.0633333333333,0,539.333333333333,0.0039075067815173,0
"651",2015-02-12 01:38:00,20.6,26.29,0,540,0.00394170480007774,0
"652",2015-02-12 01:38:59,20.6,25.745,0,540,0.00385948499059386,0
"653",2015-02-12 01:40:00,20.6,25.8633333333333,0,541.666666666667,0.00387733516232013,0
"654",2015-02-12 01:40:59,20.6,25.495,0,543,0.00382177670780691,0
"655",2015-02-12 01:41:59,20.6,25.75,0,545.5,0.0038602392026,0
"656",2015-02-12 01:43:00,20.6,25.895,0,544.5,0.00388211214153777,0
"657",2015-02-12 01:44:00,20.6,25.79,0,543,0.00386627296408967,0
"658",2015-02-12 01:45:00,20.6,25.825,0,545,0.00387155260082905,0
"659",2015-02-12 01:46:00,20.6,26.445,0,546,0.00396509236136438,0
"660",2015-02-12 01:46:59,20.6,25.95,0,541.5,0.0038904091734928,0
"661",2015-02-12 01:47:59,20.6,25.6,0,536,0.00383761363311907,0
"662",2015-02-12 01:49:00,20.55,25.445,0,536.5,0.00380242074378942,0
"663",2015-02-12 01:50:00,20.5,25.5,0,549,0.00379888177542341,0
"664",2015-02-12 01:51:00,20.5,26.045,0,551.5,0.00388058010777968,0
"665",2015-02-12 01:52:00,20.5,25.895,0,551.5,0.00385809220072338,0
"666",2015-02-12 01:53:00,20.55,25.645,0,557,0.00383249226746207,0
"667",2015-02-12 01:53:59,20.5,25.445,0,554.5,0.00379063817440314,0
"668",2015-02-12 01:54:59,20.5,25.29,0,552,0.00376740737633744,0
"669",2015-02-12 01:56:00,20.6,25.6,0,549,0.00383761363311907,0
"670",2015-02-12 01:57:00,20.55,25.1,0,544,0.00375055415705833,0
"671",2015-02-12 01:58:00,20.6,25.445,0,544.5,0.00381423559650832,0
"672",2015-02-12 01:59:00,20.6,25.2,0,549,0.0037772867780388,0
"673",2015-02-12 01:59:59,20.6,25.29,0,547.5,0.00379085930639592,0
"674",2015-02-12 02:00:59,20.6,25.5966666666667,0,548.333333333333,0.00383711086126653,0
"675",2015-02-12 02:02:00,20.6,25.89,0,549,0.00388135787681343,0
"676",2015-02-12 02:03:00,20.6,25.245,0,549,0.00378407296862427,0
"677",2015-02-12 02:04:00,20.6,25.1,0,558,0.00376220688145424,0
"678",2015-02-12 02:05:00,20.6,25.3966666666667,0,555,0.0038069460283381,0
"679",2015-02-12 02:06:00,20.6,25.85,0,555.5,0.00387532382446475,0
"680",2015-02-12 02:06:59,20.6,25.445,0,546.5,0.00381423559650832,0
"681",2015-02-12 02:08:00,20.7,26.1,0,544,0.00393738390259364,0
"682",2015-02-12 02:09:00,20.6,25.84,0,546.5,0.00387381532955679,0
"683",2015-02-12 02:10:00,20.5,25.79,0,548,0.00384235162726924,0
"684",2015-02-12 02:10:59,20.6,25.56,0,550,0.0038315804242036,0
"685",2015-02-12 02:12:00,20.6,25.495,0,552.333333333333,0.00382177670780691,0
"686",2015-02-12 02:12:59,20.6,25.195,0,552,0.00377653276594799,0
"687",2015-02-12 02:13:59,20.6,25.395,0,549.5,0.00380669466694733,0
"688",2015-02-12 02:15:00,20.6,25.495,0,549.5,0.00382177670780691,0
"689",2015-02-12 02:16:00,20.6,25.195,0,553,0.00377653276594799,0
"690",2015-02-12 02:17:00,20.5666666666667,25.4633333333333,0,554,0.00380911474293669,0
"691",2015-02-12 02:18:00,20.6,25.35,0,551.5,0.00379990798572266,0
"692",2015-02-12 02:19:00,20.6,25.2725,0,553.5,0.00378822015755026,0
"693",2015-02-12 02:19:59,20.6,25.3933333333333,0,552.333333333333,0.00380644330575848,0
"694",2015-02-12 02:21:00,20.6,25.5666666666667,0,549,0.00383258595094486,0
"695",2015-02-12 02:22:00,20.6,25,0,550,0.0037471277116388,0
"696",2015-02-12 02:23:00,20.6,25.2966666666667,0,549.333333333333,0.00379186470228768,0
"697",2015-02-12 02:23:59,20.6,25.245,0,547.5,0.00378407296862427,0
"698",2015-02-12 02:25:00,20.6,25.245,0,545.5,0.00378407296862427,0
"699",2015-02-12 02:25:59,20.6,25.5,0,543.666666666667,0.00382253082893259,0
"700",2015-02-12 02:26:59,20.6,25.53,0,551,0.00382705559385332,0
"701",2015-02-12 02:28:00,20.6,25.195,0,552.5,0.00377653276594799,0
"702",2015-02-12 02:29:00,20.6,25.195,0,554.5,0.00377653276594799,0
"703",2015-02-12 02:30:00,20.6,25.14,0,553,0.00376823875287283,0
"704",2015-02-12 02:31:00,20.6,25.1,0,555,0.00376220688145424,0
"705",2015-02-12 02:31:59,20.6,25.29,0,555,0.00379085930639592,0
"706",2015-02-12 02:32:59,20.6,24.945,0,560,0.0037388344780066,0
"707",2015-02-12 02:34:00,20.6,25.2666666666667,0,553,0.00378734044621507,0
"708",2015-02-12 02:35:00,20.6,25.1,0,553.333333333333,0.00376220688145424,0
"709",2015-02-12 02:36:00,20.6,25.395,0,554.5,0.00380669466694733,0
"710",2015-02-12 02:37:00,20.575,25.1475,0,558,0.00376352822837397,0
"711",2015-02-12 02:38:00,20.6,24.89,0,555,0.00373054146419743,0
"712",2015-02-12 02:38:59,20.6,25.05,0,556,0.00375466720570366,0
"713",2015-02-12 02:39:59,20.6,25.695,0,552,0.0038519429705087,0
"714",2015-02-12 02:41:00,20.6,25.05,0,557,0.00375466720570366,0
"715",2015-02-12 02:42:00,20.5,25.29,0,555,0.00376740737633744,0
"716",2015-02-12 02:43:00,20.6,25.745,0,561.5,0.00385948499059386,0
"717",2015-02-12 02:44:00,20.6,25.445,0,561.5,0.00381423559650832,0
"718",2015-02-12 02:44:59,20.6,25.05,0,563,0.00375466720570366,0
"719",2015-02-12 02:45:59,20.6,25.03,0,559.666666666667,0.0037516513862758,0
"720",2015-02-12 02:47:00,20.6,25.6,0,555,0.00383761363311907,0
"721",2015-02-12 02:48:00,20.6,25.2,0,555,0.0037772867780388,0
"722",2015-02-12 02:49:00,20.6,25.4,0,557,0.00380744875172542,0
"723",2015-02-12 02:50:00,20.6,25.195,0,551.5,0.00377653276594799,0
"724",2015-02-12 02:51:00,20.6,25.39,0,546.5,0.00380594058398654,0
"725",2015-02-12 02:51:59,20.6,25.55,0,553.5,0.00383007214015013,0
"726",2015-02-12 02:53:00,20.55,25.395,0,550,0.00379490331441264,0
"727",2015-02-12 02:54:00,20.6,24.79,0,546,0.00371546382042611,0
"728",2015-02-12 02:55:00,20.6,25.05,0,553.5,0.00375466720570366,0
"729",2015-02-12 02:55:59,20.6,24.745,0,554,0.00370867911778745,0
"730",2015-02-12 02:57:00,20.6,25.395,0,550,0.00380669466694733,0
"731",2015-02-12 02:57:59,20.6,26.1,0,552,0.00391303856058111,0
"732",2015-02-12 02:58:59,20.6,25.09,0,546,0.00376069893176895,0
"733",2015-02-12 03:00:00,20.6,24.65,0,554,0.00369435633983301,0
"734",2015-02-12 03:01:00,20.6,24.6,0,561,0.00368681829901744,0
"735",2015-02-12 03:02:00,20.6,24.745,0,559,0.00370867911778745,0
"736",2015-02-12 03:03:00,20.6,24.545,0,559,0.00367852666389879,0
"737",2015-02-12 03:04:00,20.7,25,0,552,0.00377043460545993,0
"738",2015-02-12 03:04:59,20.6,24.995,0,552,0.00374637377222477,0
"739",2015-02-12 03:06:00,20.6,24.63,0,555.666666666667,0.00369134110171117,0
"740",2015-02-12 03:07:00,20.6,24.6,0,556,0.00368681829901744,0
"741",2015-02-12 03:08:00,20.6,24.895,0,559,0.00373129536546035,0
"742",2015-02-12 03:08:59,20.6,25.395,0,557.5,0.00380669466694733,0
"743",2015-02-12 03:10:00,20.6,24.9266666666667,0,560.666666666667,0.00373607011564586,0
"744",2015-02-12 03:10:59,20.6,25,0,561,0.0037471277116388,0
"745",2015-02-12 03:11:59,20.6,24.84,0,564.5,0.0037230025514827,0
"746",2015-02-12 03:13:00,20.625,24.6725,0,575.75,0.00370348622028537,0
"747",2015-02-12 03:14:00,20.6,24.6,0,579,0.00368681829901744,0
"748",2015-02-12 03:15:00,20.6,24.39,0,579,0.00365516051087822,0
"749",2015-02-12 03:16:00,20.6333333333333,24.6633333333333,0,573.666666666667,0.00370401565174561,0
"750",2015-02-12 03:16:59,20.6,25.29,0,579,0.00379085930639592,0
"751",2015-02-12 03:17:59,20.6,25.33,0,579.666666666667,0.00379689173020495,0
"752",2015-02-12 03:19:00,20.6,24.795,0,576,0.00371621768535734,0
"753",2015-02-12 03:20:00,20.6,24.945,0,579,0.0037388344780066,0
"754",2015-02-12 03:21:00,20.7,24.55,0,579,0.00370216283122505,0
"755",2015-02-12 03:22:00,20.7,24.6,0,575,0.00370974784825709,0
"756",2015-02-12 03:23:00,20.6,24.495,0,570,0.00367098900449153,0
"757",2015-02-12 03:23:59,20.6,24.39,0,578,0.00365516051087822,0
"758",2015-02-12 03:24:59,20.6,24.495,0,579,0.00367098900449153,0
"759",2015-02-12 03:26:00,20.6,24.995,0,576.5,0.00374637377222477,0
"760",2015-02-12 03:27:00,20.6,24.945,0,573.5,0.0037388344780066,0
"761",2015-02-12 03:28:00,20.6,24.59,0,574.5,0.00368531071264973,0
"762",2015-02-12 03:29:00,20.6,24.2,0,579,0.00362652051049971,0
"763",2015-02-12 03:29:59,20.6,24.5566666666667,0,579.333333333333,0.00368028547722659,0
"764",2015-02-12 03:30:59,20.6,25.29,0,582,0.00379085930639592,0
"765",2015-02-12 03:32:00,20.6,24.6,0,587,0.00368681829901744,0
"766",2015-02-12 03:33:00,20.6,25.15,0,598,0.0037697467388971,0
"767",2015-02-12 03:34:00,20.6,24.6633333333333,0,604.666666666667,0.00369636651472605,0
"768",2015-02-12 03:35:00,20.6,24.6,0,610,0.00368681829901744,0
"769",2015-02-12 03:36:00,20.6,24.5233333333333,0,609.333333333333,0.00367526032252387,0
"770",2015-02-12 03:36:59,20.6,24.2,0,610,0.00362652051049971,0
"771",2015-02-12 03:38:00,20.6,24.34,0,610,0.00364762341444938,0
"772",2015-02-12 03:39:00,20.6,24.445,0,613,0.00366345152669711,0
"773",2015-02-12 03:40:00,20.6,24.245,0,616,0.00363330343151646,0
"774",2015-02-12 03:40:59,20.625,24.595,0,662.25,0.00369178397099612,0
"775",2015-02-12 03:42:00,20.65,24.245,0,700.5,0.0036445853863553,0
"776",2015-02-12 03:42:59,20.6333333333333,24.2666666666667,0,955.666666666667,0.00364409400888887,0
"777",2015-02-12 03:43:59,20.7,24.29,0,965,0.00366272370686086,0
"778",2015-02-12 03:45:00,20.6,24.55,0,740,0.00367928043982848,0
"779",2015-02-12 03:46:00,20.7,24.395,0,626.5,0.00367865044703527,0
"780",2015-02-12 03:47:00,20.7,24.395,0,592.5,0.00367865044703527,0
"781",2015-02-12 03:48:00,20.7,24.1,0,588,0.00363390595231418,0
"782",2015-02-12 03:49:00,20.7,24.3966666666667,0,586.666666666667,0.00367890325897238,0
"783",2015-02-12 03:49:59,20.7,24.495,0,594,0.00369381952488583,0
"784",2015-02-12 03:51:00,20.7,24.6,0,591,0.00370974784825709,0
"785",2015-02-12 03:52:00,20.6,24.445,0,596.5,0.00366345152669711,0
"786",2015-02-12 03:53:00,20.6,24.34,0,607,0.00364762341444938,0
"787",2015-02-12 03:53:59,20.6,24.195,0,609.5,0.00362576686168775,0
"788",2015-02-12 03:55:00,20.6,24.5266666666667,0,599.333333333333,0.00367576283436178,0
"789",2015-02-12 03:55:59,20.6333333333333,24.8633333333333,0,599,0.0037342325976096,0
"790",2015-02-12 03:56:59,20.65,24.145,0,602,0.00362946535294305,0
"791",2015-02-12 03:58:00,20.65,24.05,0,600.5,0.00361510199810381,0
"792",2015-02-12 03:59:00,20.65,24.645,0,593,0.00370507282904349,0
"793",2015-02-12 04:00:00,20.7,24.15,0,586.5,0.00364148931455096,0
"794",2015-02-12 04:01:00,20.7,24.84,0,587.5,0.00374615849001089,0
"795",2015-02-12 04:01:59,20.6,24.045,0,584,0.00360315824161611,0
"796",2015-02-12 04:02:59,20.6,24.6,0,593,0.00368681829901744,0
"797",2015-02-12 04:04:00,20.6,24.42,0,578.25,0.00365968285590265,0
"798",2015-02-12 04:05:00,20.6,24.35,0,582.5,0.00364913081920754,0
"799",2015-02-12 04:06:00,20.6,24.8,0,584,0.00371697155210509,0
"800",2015-02-12 04:07:00,20.6,24.83,0,571.666666666667,0.00372149479073894,0
"801",2015-02-12 04:08:00,20.6,24.6,0,570,0.00368681829901744,0
"802",2015-02-12 04:08:59,20.6,24.34,0,577,0.00364762341444938,0
"803",2015-02-12 04:09:59,20.6,24.9,0,573,0.00373204926853992,0
"804",2015-02-12 04:11:00,20.6,24.6,0,572,0.00368681829901744,0
"805",2015-02-12 04:12:00,20.6,24.245,0,568.5,0.00363330343151646,0
"806",2015-02-12 04:13:00,20.6,24.45,0,568.5,0.00366420526630416,0
"807",2015-02-12 04:14:00,20.6,24.795,0,564.5,0.00371621768535734,0
"808",2015-02-12 04:14:59,20.6,24.195,0,567.5,0.00362576686168775,0
"809",2015-02-12 04:15:59,20.6,24.2,0,569,0.00362652051049971,0
"810",2015-02-12 04:17:00,20.6,24.1633333333333,0,564.666666666667,0.00362099379471047,0
"811",2015-02-12 04:18:00,20.6,23.84,0,568.5,0.00357226243666501,0
"812",2015-02-12 04:19:00,20.6,23.89,0,566,0.00357979771746426,0
"813",2015-02-12 04:20:00,20.6,24.4966666666667,0,562,0.00367124025687909,0
"814",2015-02-12 04:21:00,20.65,24.445,0,558.5,0.00367482764578557,0
"815",2015-02-12 04:21:59,20.6,24.295,0,559,0.00364084018292519,0
"816",2015-02-12 04:23:00,20.6,24.3,0,560.5,0.00364159386805321,0
"817",2015-02-12 04:24:00,20.6,24.79,0,555,0.00371546382042611,0
"818",2015-02-12 04:25:00,20.6,24.245,0,556,0.00363330343151646,0
"819",2015-02-12 04:25:59,20.6,24.495,0,559,0.00367098900449153,0
"820",2015-02-12 04:27:00,20.6,23.895,0,558,0.00358055125552842,0
"821",2015-02-12 04:27:59,20.65,23.79,0,557,0.00357579513607266,0
"822",2015-02-12 04:28:59,20.6,23.745,0,561,0.00355794590324754,0
"823",2015-02-12 04:30:00,20.7,23.7,0,557,0.00357324567183612,0
"824",2015-02-12 04:31:00,20.7,23.7,0,558,0.00357324567183612,0
"825",2015-02-12 04:32:00,20.6,24.35,0,548,0.00364913081920754,0
"826",2015-02-12 04:33:00,20.6,23.945,0,558,0.00358808673601481,0
"827",2015-02-12 04:34:00,20.6,24.045,0,552.5,0.00360315824161611,0
"828",2015-02-12 04:34:59,20.6,23.9975,0,554.25,0.00359599918590877,0
"829",2015-02-12 04:36:00,20.6,23.6,0,556,0.00353609561556703,0
"830",2015-02-12 04:37:00,20.6,24,0,556,0.00359637597422955,0
"831",2015-02-12 04:38:00,20.65,24.25,0,550,0.00364534140721031,0
"832",2015-02-12 04:38:59,20.6,24.39,0,547,0.00365516051087822,0
"833",2015-02-12 04:40:00,20.6,24.245,0,551,0.00363330343151646,0
"834",2015-02-12 04:40:59,20.6,24.16,0,553.333333333333,0.00362049137084425,0
"835",2015-02-12 04:41:59,20.6,23.995,0,553.5,0.00359562239804185,0
"836",2015-02-12 04:43:00,20.6,23.89,0,554,0.00357979771746426,0
"837",2015-02-12 04:44:00,20.6,23.7,0,556.5,0.00355116461612913,0
"838",2015-02-12 04:45:00,20.6,23.9333333333333,0,560.333333333333,0.00358632844099709,0
"839",2015-02-12 04:46:00,20.6,23.7,0,556,0.00355116461612913,0
"840",2015-02-12 04:46:59,20.6,23.8,0,560.5,0.00356623434272527,0
"841",2015-02-12 04:47:59,20.6,23.9,0,558,0.00358130479540791,0
